"r","x"
-0.0716820375152439,-0.422995636920564
0.589154230206339,-0.136456224383052
-1.36166931899054,-0.236902570596589
-0.391258012312381,-0.449547508802686
1.02766975736024,-0.47044642809396
1.69715625335765,0.184521906864765
-1.79750753532043,0.0461244268796047
0.0825497403463593,-0.155121975029879
0.978978994039107,0.0338941236933399
-1.50831002078983,0.155797540148945
-0.522760218818944,0.315110699824057
0.0847330775522563,0.256040439890028
0.0283671873444979,0.278886425392177
0.624706152859334,-0.32924474642274
-0.233207734412123,-0.260512301275563
0.116584845761211,-0.279017717834002
1.43735843796159,-0.264810105482301
0.138702449720276,-0.384044208614114
1.01531800758693,-0.0751246258319747
-0.636915132283968,0.19596676986533
0.0945165986573899,0.697114911966646
-2.3502048919268,1.10745897418204
1.98293740273759,0.923008152670107
-0.984092037055069,0.536134681236258
-1.11813341859402,0.120959602030564
0.314667783865966,-0.102284218126612
0.143787210546219,-0.776318945690167
1.66182704202166,-0.407684537196179
0.73567175069213,-0.056563285816385
-0.434838478785888,-0.648926076969045
0.478797690313139,-0.769647406246926
-0.84185001932812,-0.804384065823366
0.784985189419091,-0.298614946812795
1.0602843757567,-0.277524370384208
0.458417265305894,-0.731404219516278
0.437036645731867,-0.895137510458677
0.402813301379313,-0.903870345810832
0.00569792413540424,-0.492828026711931
-1.06555702136789,-0.21827763295511
1.18735712977218,-0.492931201790404
-1.67148535210675,-0.410421689704184
-0.130701939688619,-0.858590756358479
-0.07574168552068,-0.592997859422284
0.774854884980604,-0.42644183187386
0.0570774920717635,0.0375187999724076
-1.69986727164637,-0.0618276518791029
-0.542372761145084,-0.105846608464844
-0.142409023650161,-0.467464822459587
-1.80651060440265,-0.196235388390531
0.0962232643151485,-0.384795635713107
0.235971536062747,-0.694278343158282
-0.0247021906724548,-0.581421532657735
1.31383283188972,-1.34304883751997
0.331503919192766,-1.35033373100843
0.558661553647078,-1.21317041059662
-0.132005604320899,-0.926555535624736
-0.633584029531517,-0.80044965039971
-0.351362099108464,-0.543327782089944
-1.78501939626712,0.156037002255514
0.793506938931248,-0.0787628708598419
-0.590116009732201,0.00215318028974137
0.119649086520169,-0.377096360401489
-1.44850682378119,-0.423678948311414
0.151830179971017,-0.450945733340118
-0.849455519932404,-0.433433240911553
1.17048929554641,-0.327249933329609
-1.0083587238249,-0.237654019042705
0.279904109845878,-0.424582258046006
-1.55410389630808,-0.656237721636886
-0.677308439960701,-0.405338703464735
1.10475730982618,-0.616872914348746
0.54811626670695,-0.867429101795493
-0.190829894199736,-1.23889105526158
-0.635919101639179,-1.21706875547636
-0.0145694078492745,-1.3657863594014
-0.948481499394974,-1.10799893284108
0.418851395852991,-1.18212531132035
0.118327644589707,-1.3055555281816
0.153961946978288,-1.10733140434411
-0.0790043137814191,-0.880620960068281
-1.60582891650634,-0.996661818139089
0.260345111615624,-1.00487794186902
-0.367816537408997,-0.823770495421675
0.248068125749713,-0.287542572946962
1.0945610290247,-0.3008935581146
-0.339280691410822,-0.566344068698918
0.0118737986411029,0.129526082185902
-1.87185051829595,0.526644000389804
0.447836085703835,0.336824559737953
-1.17609222485245,0.313153667325897
-1.19527698121746,0.207616082980919
1.27341900255648,0.320665472256112
0.982341401646738,-0.458897383915723
0.295045532507129,-0.865320994566698
-0.143646770499509,-0.660818103667246
0.107099030680514,-0.868270480358459
0.613247848764772,-0.729797822108277
-0.832124233848017,-1.35251913506804
0.678073979738284,-0.868146519204777
0.496289507388239,-0.730745182611994
-2.1115322838724,-0.462518189058494
-0.446987976450897,-0.163183241160999
-0.272781251557056,-0.157679867855538
-0.35545475637771,0.0396776051536388
-0.413034878604457,0.111260974404749
1.0374630966562,-0.307701285766177
1.61198879755027,-0.134661153807277
1.0273277845498,-0.181648858652759
-0.335170642513804,0.349141743418241
-0.220655923473186,-0.162657764750148
0.131167375666275,-0.290604360270748
-0.35545990444564,0.172147568952111
-0.249978794465873,0.186834208798375
0.329217824102316,0.0942860004760472
0.148424915901763,0.403321809239539
0.998498362141279,0.496842324324919
-0.791643821162209,0.641590073149117
-0.623552858484112,0.985495430092608
2.06879523666936,0.775210636788422
-1.80241532416102,1.00591474495325
-1.79997401756605,0.56340197033269
0.209723193957722,0.48161593108537
0.69588059849043,0.462688744183352
-1.07423057529957,0.155852015969512
0.902924050585883,0.368302331195032
